systemNumber,Production date,prod_date_primary,start_year,end_year,midpoint_year,date_parse_status
O454690,1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O454689,1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O454687,1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O454680,1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O454384,ca. 1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O454383,c.1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O13432,c. 1225-75,1225-75,1225.0,75.0,650.0,parsed_ad_range
O128375,1926,1926,1926.0,1926.0,1926.0,parsed_ad_single
O89799,1752-1755,1752-1755,1752.0,1755.0,1754.0,parsed_ad_range
O485956,1830,1830,1830.0,1830.0,1830.0,parsed_ad_single
O69610,1716,1716,1716.0,1716.0,1716.0,parsed_ad_single
O88716,ca. 1280-1295,1280-1295,1280.0,1295.0,1288.0,parsed_ad_range
O143046,ca. 1970,1970,1970.0,1970.0,1970.0,parsed_ad_single
O127818,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127817,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127816,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127814,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127813,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127812,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127811,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127810,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127809,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127808,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O127807,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O40828,1594-1598,1594-1598,1594.0,1598.0,1596.0,parsed_ad_range
O40967,3rd quarter 15th century,3rd quarter 15th c,201.0,300.0,250.0,parsed_century_single
O110675,1800-1850,1800-1850,1800.0,1850.0,1825.0,parsed_ad_range
O94695,1936-1937,1936-1937,1936.0,1937.0,1936.0,parsed_ad_range
O143621,ca. 1975,1975,1975.0,1975.0,1975.0,parsed_ad_single
O142974,1969,1969,1969.0,1969.0,1969.0,parsed_ad_single
O125328,2005,2005,2005.0,2005.0,2005.0,parsed_ad_single
O1175346,1980,1980,1980.0,1980.0,1980.0,parsed_ad_single
O144217,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O40939,ca. 1873,1873,1873.0,1873.0,1873.0,parsed_ad_single
O107298,1580-1590,1580-1590,1580.0,1590.0,1585.0,parsed_ad_range
O70091,ca. 1270,1270,1270.0,1270.0,1270.0,parsed_ad_single
O6450,1965,1965,1965.0,1965.0,1965.0,parsed_ad_single
O85729,ca. 1350-1355,1350-1355,1350.0,1355.0,1352.0,parsed_ad_range
O1000,1470 - 1532,1470-1532,1470.0,1532.0,1501.0,parsed_ad_range
O472404,ca.1930-1940,1930-1940,1930.0,1940.0,1935.0,parsed_ad_range
O479140,1980-1982,1980-1982,1980.0,1982.0,1981.0,parsed_ad_range
O448947,19th century,19th c,1801.0,1900.0,1850.0,parsed_century_single
O454684,1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O64919,2nd century-3rd Century,2nd c-3rd c,101.0,300.0,200.0,parsed_century_range
O248703,1446-1450,1446-1450,1446.0,1450.0,1448.0,parsed_ad_range
O78120,1765-1770,1765-1770,1765.0,1770.0,1768.0,parsed_ad_range
O77359,1827,1827,1827.0,1827.0,1827.0,parsed_ad_single
O93151,900-1100,900-1100,900.0,1100.0,1000.0,parsed_ad_range
O118413,ca. 1560,1560,1560.0,1560.0,1560.0,parsed_ad_single
O1171305,1998,1998,1998.0,1998.0,1998.0,parsed_ad_single
O61407,ca. 6th century,6th c,501.0,600.0,550.0,parsed_century_single
O152857,,,,,,no_date_text
O17801,1723,1723,1723.0,1723.0,1723.0,parsed_ad_single
O1380840,c.1495-1497,1495-1497,1495.0,1497.0,1496.0,parsed_ad_range
O1248795,1695-1698,1695-1698,1695.0,1698.0,1696.0,parsed_ad_range
O1248783,1695-1698,1695-1698,1695.0,1698.0,1696.0,parsed_ad_range
O1137961,ca. 1865,1865,1865.0,1865.0,1865.0,parsed_ad_single
O118172,ca. 1912,1912,1912.0,1912.0,1912.0,parsed_ad_single
O64348,ca. 1450 - ca. 1470,1450-1470,1450.0,1470.0,1460.0,parsed_ad_range
O479750,200 - 499,200-499,200.0,499.0,350.0,parsed_ad_range
O107954,ca. 1943,1943,1943.0,1943.0,1943.0,parsed_ad_single
O449293,1st century BC,1st cbc,-100.0,-1.0,-50.0,parsed_century_single
O479737,ca. 2nd century - 3rd century,2nd c-3rd c,101.0,300.0,200.0,parsed_century_range
O454796,,,,,,no_date_text
O479384,1300 - 1499,1300-1499,1300.0,1499.0,1400.0,parsed_ad_range
O106690,1906,1906,1906.0,1906.0,1906.0,parsed_ad_single
O105640,2001-2002,2001-2002,2001.0,2002.0,2002.0,parsed_ad_range
O298521,2nd half 14th century,2nd half 14th c,101.0,200.0,150.0,parsed_century_single
O298052,,,,,,no_date_text
O298051,,,,,,no_date_text
O298048,,,,,,no_date_text
O298060,,,,,,no_date_text
O298057,,,,,,no_date_text
O298050,,,,,,no_date_text
O298047,,,,,,no_date_text
O167091,1762-65,1762-65,1762.0,65.0,914.0,parsed_ad_range
O1410924,,,,,,no_date_text
O1193557,early 19th century,19th c,1801.0,1900.0,1850.0,parsed_century_single
O85500,1850-1890,1850-1890,1850.0,1890.0,1870.0,parsed_ad_range
O85499,1850-1890,1850-1890,1850.0,1890.0,1870.0,parsed_ad_range
O85498,1850-1890,1850-1890,1850.0,1890.0,1870.0,parsed_ad_range
O85497,1850-1890,1850-1890,1850.0,1890.0,1870.0,parsed_ad_range
O85496,1850-1890,1850-1890,1850.0,1890.0,1870.0,parsed_ad_range
O85492,1850-1890,1850-1890,1850.0,1890.0,1870.0,parsed_ad_range
O298049,,,,,,no_date_text
O94299,ca. 1563,1563,1563.0,1563.0,1563.0,parsed_ad_single
O89140,1850-1860,1850-1860,1850.0,1860.0,1855.0,parsed_ad_range
O306792,13th century,13th c,1201.0,1300.0,1250.0,parsed_century_single
O89067,ca. 1714,1714,1714.0,1714.0,1714.0,parsed_ad_single
O88865,ca. 1450-1470,1450-1470,1450.0,1470.0,1460.0,parsed_ad_range
O166929,ca. 1670-1680,1670-1680,1670.0,1680.0,1675.0,parsed_ad_range
O88994,1460-1500,1460-1500,1460.0,1500.0,1480.0,parsed_ad_range
O298055,,,,,,no_date_text
O298054,,,,,,no_date_text
O298053,,,,,,no_date_text
O69144,,,,,,no_date_text
O113595,1770-1775,1770-1775,1770.0,1775.0,1772.0,parsed_ad_range
O313109,1736,1736,1736.0,1736.0,1736.0,parsed_ad_single
O74950,1080-1100,1080-1100,1080.0,1100.0,1090.0,parsed_ad_range
O71552,1440-1460,1440-1460,1440.0,1460.0,1450.0,parsed_ad_range
O166879,ca. 1300,1300,1300.0,1300.0,1300.0,parsed_ad_single
O168816,1562,1562,1562.0,1562.0,1562.0,parsed_ad_single
O88997,1460-1500,1460-1500,1460.0,1500.0,1480.0,parsed_ad_range
O87388,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O106774,12th century-13th century,12th c-13th c,1101.0,1300.0,1200.0,parsed_century_range
O304306,,,,,,no_date_text
O298059,,,,,,no_date_text
O298056,,,,,,no_date_text
O347504,,,,,,no_date_text
O298058,,,,,,no_date_text
O164924,1540-1546,1540-1546,1540.0,1546.0,1543.0,parsed_ad_range
O164905,1540-1546,1540-1546,1540.0,1546.0,1543.0,parsed_ad_range
O130075,1995-1996,1995-1996,1995.0,1996.0,1996.0,parsed_ad_range
O111873,1475-1500,1475-1500,1475.0,1500.0,1488.0,parsed_ad_range
O111681,ca. 1913,1913,1913.0,1913.0,1913.0,parsed_ad_single
O111654,1837,1837,1837.0,1837.0,1837.0,parsed_ad_single
O105641,2001-2002,2001-2002,2001.0,2002.0,2002.0,parsed_ad_range
O1161080,2010,2010,2010.0,2010.0,2010.0,parsed_ad_single
O96206,ca. 1550-1575,1550-1575,1550.0,1575.0,1562.0,parsed_ad_range
O96204,ca. 1530-1540,1530-1540,1530.0,1540.0,1535.0,parsed_ad_range
O96202,ca. 1550,1550,1550.0,1550.0,1550.0,parsed_ad_single
O95517,early-mid 19th century,-mid 19th c,,,,unparsed_century_range
O95435,early to mid nineteenth century,to mid nineteenth c,,,,unparsed_century
O94303,ca. 1550,1550,1550.0,1550.0,1550.0,parsed_ad_single
O94266,ca. 1530-1535,1530-1535,1530.0,1535.0,1532.0,parsed_ad_range
O93796,1508,1508,1508.0,1508.0,1508.0,parsed_ad_single
O93724,1553,1553,1553.0,1553.0,1553.0,parsed_ad_single
O20349,1996,1996,1996.0,1996.0,1996.0,parsed_ad_single
O298020,1999,1999,1999.0,1999.0,1999.0,parsed_ad_single
O298017,1995-1996,1995-1996,1995.0,1996.0,1996.0,parsed_ad_range
O251721,2002,2002,2002.0,2002.0,2002.0,parsed_ad_single
O94241,1531,1531,1531.0,1531.0,1531.0,parsed_ad_single
O88209,ca. 1580 - ca. 1600,1580-1600,1580.0,1600.0,1590.0,parsed_ad_range
O88227,ca. 1580 - ca. 1600,1580-1600,1580.0,1600.0,1590.0,parsed_ad_range
O106808,second quarter 15th century,second quarter 15th c,1401.0,1500.0,1450.0,parsed_century_single
O87379,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O87386,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O312887,ca. 1330-50,1330-50,1330.0,50.0,690.0,parsed_ad_range
O87387,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O87382,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O87377,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O87384,1570,1570,1570.0,1570.0,1570.0,parsed_ad_single
O40048,1520-1526,1520-1526,1520.0,1526.0,1523.0,parsed_ad_range
O8051,1889,1889,1889.0,1889.0,1889.0,parsed_ad_single
O1158600,ca. 1754,1754,1754.0,1754.0,1754.0,parsed_ad_single
O307770,ca. 1754,1754,1754.0,1754.0,1754.0,parsed_ad_single
O137858,1570-1600,1570-1600,1570.0,1600.0,1585.0,parsed_ad_range
O181157,1736-1795,1736-1795,1736.0,1795.0,1766.0,parsed_ad_range
O1139427,ca. 1761,1761,1761.0,1761.0,1761.0,parsed_ad_single
O1139426,ca. 1761,1761,1761.0,1761.0,1761.0,parsed_ad_single
O1139424,ca. 1761,1761,1761.0,1761.0,1761.0,parsed_ad_single
O1139420,ca. 1761,1761,1761.0,1761.0,1761.0,parsed_ad_single
O111222,1562-1567,1562-1567,1562.0,1567.0,1564.0,parsed_ad_range
O70184,ca. 1450,1450,1450.0,1450.0,1450.0,parsed_ad_single
O41004,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O154232,1989,1989,1989.0,1989.0,1989.0,parsed_ad_single
O77709,1683-1721,1683-1721,1683.0,1721.0,1702.0,parsed_ad_range
O153027,1974,1974,1974.0,1974.0,1974.0,parsed_ad_single
O145360,1986,1986,1986.0,1986.0,1986.0,parsed_ad_single
O1317063,2015,2015,2015.0,2015.0,2015.0,parsed_ad_single
O2619,ca. 1900,1900,1900.0,1900.0,1900.0,parsed_ad_single
O69199,1579,1579,1579.0,1579.0,1579.0,parsed_ad_single
O335540,ca. 1756-1760,1756-1760,1756.0,1760.0,1758.0,parsed_ad_range
O144224,1660-1680,1660-1680,1660.0,1680.0,1670.0,parsed_ad_range
O479595,ca. 1st century BC - 3rd century AD,1st cbc-3rd cad,-100.0,300.0,100.0,parsed_century_range
O479366,1st century BC- 4th century,1st cbc-4th c,-100.0,400.0,150.0,parsed_century_range
O479343,1st century-4th century,1st c-4th c,1.0,400.0,200.0,parsed_century_range
O198776,ca. 1540-1600,1540-1600,1540.0,1600.0,1570.0,parsed_ad_range
O161874,1490-1510,1490-1510,1490.0,1510.0,1500.0,parsed_ad_range
O99375,ca. 1750-ca. 1752,1750-1752,1750.0,1752.0,1751.0,parsed_ad_range
O322876,ca.1930,1930,1930.0,1930.0,1930.0,parsed_ad_single
O297374,2005,2005,2005.0,2005.0,2005.0,parsed_ad_single
O80202,ca. 1749,1749,1749.0,1749.0,1749.0,parsed_ad_single
O91702,1685,1685,1685.0,1685.0,1685.0,parsed_ad_single
O129262,,,,,,no_date_text
O78937,1861,1861,1861.0,1861.0,1861.0,parsed_ad_single
O129354,ca. 1474,1474,1474.0,1474.0,1474.0,parsed_ad_single
O111177,ca. 1650,1650,1650.0,1650.0,1650.0,parsed_ad_single
O111176,ca. 1650,1650,1650.0,1650.0,1650.0,parsed_ad_single
O129420,ca. 1200,1200,1200.0,1200.0,1200.0,parsed_ad_single
O7323,early 14th century,14th c,1301.0,1400.0,1350.0,parsed_century_single
O1786128,30/05/2024,30/05/2024,,,,unparsed
O1226718,1880-1885,1880-1885,1880.0,1885.0,1882.0,parsed_ad_range
O1274507,1945-46,1945-46,1945.0,46.0,996.0,parsed_ad_range
O218365,ca. 1760,1760,1760.0,1760.0,1760.0,parsed_ad_single
O17800,1730s,1730s,1730.0,1739.0,1734.0,parsed_decade_single
O71681,ca. 1982,1982,1982.0,1982.0,1982.0,parsed_ad_single
O165600,ca. 1775,1775,1775.0,1775.0,1775.0,parsed_ad_single
O112125,1650-1670,1650-1670,1650.0,1670.0,1660.0,parsed_ad_range
O1770633,1998,1998,1998.0,1998.0,1998.0,parsed_ad_single
O454634,,,,,,no_date_text
O16272,ca. 1550-1575,1550-1575,1550.0,1575.0,1562.0,parsed_ad_range
O1247457,2011,2011,2011.0,2011.0,2011.0,parsed_ad_single
O124238,ca. 1851,1851,1851.0,1851.0,1851.0,parsed_ad_single
O93616,ca. 1770-June 1781,1770-june 1781,,,,unparsed
O96381,ca. 1610-1615,1610-1615,1610.0,1615.0,1612.0,parsed_ad_range
O74106,1115-1234,1115-1234,1115.0,1234.0,1174.0,parsed_ad_range
O248694,ca. 1505-1520,1505-1520,1505.0,1520.0,1512.0,parsed_ad_range
O176225,early 16th century,16th c,1501.0,1600.0,1550.0,parsed_century_single
O89606,ca.1520,1520,1520.0,1520.0,1520.0,parsed_ad_single
O41417,1526-1534,1526-1534,1526.0,1534.0,1530.0,parsed_ad_range
O41416,1526-1534,1526-1534,1526.0,1534.0,1530.0,parsed_ad_range
O40805,2nd half 15th century,2nd half 15th c,101.0,200.0,150.0,parsed_century_single
O40736,1515-1522,1515-1522,1515.0,1522.0,1518.0,parsed_ad_range
O40735,1515-1521 or 1522,1515-1521 or 1522,,,,unparsed
O40734,1515-1521 or 1522,1515-1521 or 1522,,,,unparsed
O40733,1515-1521 or 1522,1515-1521 or 1522,,,,unparsed
O40730,1515-1522,1515-1522,1515.0,1522.0,1518.0,parsed_ad_range
O119721,ca. 1150,1150,1150.0,1150.0,1150.0,parsed_ad_single
O128691,ca. 1362,1362,1362.0,1362.0,1362.0,parsed_ad_single
O93958,ca. 1615-1620,1615-1620,1615.0,1620.0,1618.0,parsed_ad_range
O83211,ca. 1971,1971,1971.0,1971.0,1971.0,parsed_ad_single
O176797,end of 15th century,end of 15th c,1401.0,1500.0,1450.0,parsed_century_single
O40738,1515-1522,1515-1522,1515.0,1522.0,1518.0,parsed_ad_range
O97310,late 6th century-early 7th century,6th c-7th c,501.0,700.0,600.0,parsed_century_range
O39957,16th century,16th c,1501.0,1600.0,1550.0,parsed_century_single
O117779,ca. 1450,1450,1450.0,1450.0,1450.0,parsed_ad_single
O12522,1493-1495,1493-1495,1493.0,1495.0,1494.0,parsed_ad_range
O12519,1491-1495,1491-1495,1491.0,1495.0,1493.0,parsed_ad_range
O97314,700-800,700-800,700.0,800.0,750.0,parsed_ad_range
O152063,700-750,700-750,700.0,750.0,725.0,parsed_ad_range
O152016,25-220,25-220,25.0,220.0,122.0,parsed_ad_range
O152014,025-220,025-220,25.0,220.0,122.0,parsed_ad_range
O88836,1690-1700,1690-1700,1690.0,1700.0,1695.0,parsed_ad_range
O137816,ca. 1100,1100,1100.0,1100.0,1100.0,parsed_ad_single
O117735,1490-1500,1490-1500,1490.0,1500.0,1495.0,parsed_ad_range
O119003,ca. 1320,1320,1320.0,1320.0,1320.0,parsed_ad_single
O16246,ca. 1510-1515,1510-1515,1510.0,1515.0,1512.0,parsed_ad_range
O74102,520,520,520.0,520.0,520.0,parsed_ad_single
O40737,1515-1522,1515-1522,1515.0,1522.0,1518.0,parsed_ad_range
O96375,ca. 1755-1760,1755-1760,1755.0,1760.0,1758.0,parsed_ad_range
O120255,1380-1400,1380-1400,1380.0,1400.0,1390.0,parsed_ad_range
O67385,1296,1296,1296.0,1296.0,1296.0,parsed_ad_single
O118694,ca. 1170-1180,1170-1180,1170.0,1180.0,1175.0,parsed_ad_range
O24847,2nd century BC-2nd century AD,2nd cbc-2nd cad,-200.0,200.0,0.0,parsed_century_range
O127346,ca.1500-1550,1500-1550,1500.0,1550.0,1525.0,parsed_ad_range
O164552,1500-1550,1500-1550,1500.0,1550.0,1525.0,parsed_ad_range
O110860,ca. 1578,1578,1578.0,1578.0,1578.0,parsed_ad_single
O120774,300-400,300-400,300.0,400.0,350.0,parsed_ad_range
O181004,ca. 1640 - ca. 1650,1640-1650,1640.0,1650.0,1645.0,parsed_ad_range
O152013,025-220,025-220,25.0,220.0,122.0,parsed_ad_range
O158405,1510-1530,1510-1530,1510.0,1530.0,1520.0,parsed_ad_range
O151999,25-220,25-220,25.0,220.0,122.0,parsed_ad_range
O152022,386-534,386-534,386.0,534.0,460.0,parsed_ad_range
O89178,ca. 1520-1530,1520-1530,1520.0,1530.0,1525.0,parsed_ad_range
O183469,c. 1800-1825,1800-1825,1800.0,1825.0,1812.0,parsed_ad_range
O93126,ca. 1877/8,1877/8,,,,unparsed
O230028,750-800,750-800,750.0,800.0,775.0,parsed_ad_range
O152054,720-750,720-750,720.0,750.0,735.0,parsed_ad_range
O17209,ca. 1270,1270,1270.0,1270.0,1270.0,parsed_ad_single
O167759,1470-1500,1470-1500,1470.0,1500.0,1485.0,parsed_ad_range
O103036,ca. 1340-1350,1340-1350,1340.0,1350.0,1345.0,parsed_ad_range
O152097,1000-1100,1000-1100,1000.0,1100.0,1050.0,parsed_ad_range
O128964,ca. 1860,1860,1860.0,1860.0,1860.0,parsed_ad_single
O90425,1565,1565,1565.0,1565.0,1565.0,parsed_ad_single
O63591,19th century,19th c,1801.0,1900.0,1850.0,parsed_century_single
O93335,1000-1100,1000-1100,1000.0,1100.0,1050.0,parsed_ad_range
O40981,1513,1513,1513.0,1513.0,1513.0,parsed_ad_single
O310280,ca. 1750,1750,1750.0,1750.0,1750.0,parsed_ad_single
O120064,ca. 1579-1580,1579-1580,1579.0,1580.0,1580.0,parsed_ad_range
O110862,1565,1565,1565.0,1565.0,1565.0,parsed_ad_single
O70084,late 4th century to early 5th century,4th c to 5th c,301.0,400.0,350.0,parsed_century_single
O312740,first quarter of seventeenth century,first quarter of seventeenth c,,,,unparsed_century
O16267,ca. 1590 - ca. 1615,1590-1615,1590.0,1615.0,1602.0,parsed_ad_range
O73927,1368-1644,1368-1644,1368.0,1644.0,1506.0,parsed_ad_range
O119011,1365,1365,1365.0,1365.0,1365.0,parsed_ad_single
O40807,ca. 1461,1461,1461.0,1461.0,1461.0,parsed_ad_single
O16296,ca. 1200,1200,1200.0,1200.0,1200.0,parsed_ad_single
O1260575,c.1832,1832,1832.0,1832.0,1832.0,parsed_ad_single
O1790722,2018,2018,2018.0,2018.0,2018.0,parsed_ad_single
O309690,1880,1880,1880.0,1880.0,1880.0,parsed_ad_single
O143043,ca. 1970,1970,1970.0,1970.0,1970.0,parsed_ad_single
O17198,ca.1493,1493,1493.0,1493.0,1493.0,parsed_ad_single
O1318539,1928-1929,1928-1929,1928.0,1929.0,1928.0,parsed_ad_range
O297550,18th century,18th c,1701.0,1800.0,1750.0,parsed_century_single
O1757975,,,,,,no_date_text
O70829,1906-1912,1906-1912,1906.0,1912.0,1909.0,parsed_ad_range
O1248444,,,,,,no_date_text
O94633,1897,1897,1897.0,1897.0,1897.0,parsed_ad_single
O312271,1810,1810,1810.0,1810.0,1810.0,parsed_ad_single
O49832,2nd quarter 18th century,2nd quarter 18th c,101.0,200.0,150.0,parsed_century_single
O143039,ca. 1970,1970,1970.0,1970.0,1970.0,parsed_ad_single
O77894,ca. 1749,1749,1749.0,1749.0,1749.0,parsed_ad_single
O78493,1901-1902,1901-1902,1901.0,1902.0,1902.0,parsed_ad_range
O77855,ca. 1754,1754,1754.0,1754.0,1754.0,parsed_ad_single
O127937,1735-1745,1735-1745,1735.0,1745.0,1740.0,parsed_ad_range
O55019,ca. 1740,1740,1740.0,1740.0,1740.0,parsed_ad_single
O99639,ca. 1778-89,1778-89,1778.0,89.0,934.0,parsed_ad_range
O151585,ca. 1920,1920,1920.0,1920.0,1920.0,parsed_ad_single
O151584,ca. 1920,1920,1920.0,1920.0,1920.0,parsed_ad_single
O123593,ca. 1745-1750,1745-1750,1745.0,1750.0,1748.0,parsed_ad_range
O96197,1150-1200,1150-1200,1150.0,1200.0,1175.0,parsed_ad_range
O122200,ca. 1495,1495,1495.0,1495.0,1495.0,parsed_ad_single
O1263580,ca. 1946,1946,1946.0,1946.0,1946.0,parsed_ad_single
O167275,1978,1978,1978.0,1978.0,1978.0,parsed_ad_single
O306956,ca. 1770,1770,1770.0,1770.0,1770.0,parsed_ad_single
O77896,ca. 1785,1785,1785.0,1785.0,1785.0,parsed_ad_single
O58366,ca. 1745-49,1745-49,1745.0,49.0,897.0,parsed_ad_range
O11094,,,,,,no_date_text
O151583,ca. 1890,1890,1890.0,1890.0,1890.0,parsed_ad_single
O1248220,ca. 1966,1966,1966.0,1966.0,1966.0,parsed_ad_single
O83802,11th century,11th c,1001.0,1100.0,1050.0,parsed_century_single
O1427183,1965,1965,1965.0,1965.0,1965.0,parsed_ad_single
O127806,1447-1449,1447-1449,1447.0,1449.0,1448.0,parsed_ad_range
O96999,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O307005,ca. 1762-1765,1762-1765,1762.0,1765.0,1764.0,parsed_ad_range
O55196,ca. 1730,1730,1730.0,1730.0,1730.0,parsed_ad_single
O143981,ca. 1480 to 1500,1480 to 1500,,,,unparsed
O1192658,1900-1924,1900-1924,1900.0,1924.0,1912.0,parsed_ad_range
O119145,ca. 2000,2000,2000.0,2000.0,2000.0,parsed_ad_single
O119144,ca. 2000,2000,2000.0,2000.0,2000.0,parsed_ad_single
O1534110,,,,,,no_date_text
O93386,ca. 1476,1476,1476.0,1476.0,1476.0,parsed_ad_single
O127991,1959-1960,1959-1960,1959.0,1960.0,1960.0,parsed_ad_range
O154539,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O78218,ca.1733,1733,1733.0,1733.0,1733.0,parsed_ad_single
O78158,1786,1786,1786.0,1786.0,1786.0,parsed_ad_single
O17815,1876,1876,1876.0,1876.0,1876.0,parsed_ad_single
O78151,1738,1738,1738.0,1738.0,1738.0,parsed_ad_single
O97005,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O97002,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O97000,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O96997,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O1771433,1973,1973,1973.0,1973.0,1973.0,parsed_ad_single
O1769429,1973,1973,1973.0,1973.0,1973.0,parsed_ad_single
O18891,1805-10,1805-10,1805.0,10.0,908.0,parsed_ad_range
O373792,,,,,,no_date_text
O154499,1776-89,1776-89,1776.0,89.0,932.0,parsed_ad_range
O95624,1983,1983,1983.0,1983.0,1983.0,parsed_ad_single
O123347,ca. 1760-1765,1760-1765,1760.0,1765.0,1762.0,parsed_ad_range
O134695,3rd century - 6th century,3rd c-6th c,201.0,600.0,400.0,parsed_century_range
O152792,1971,1971,1971.0,1971.0,1971.0,parsed_ad_single
O78719,ca. 1865,1865,1865.0,1865.0,1865.0,parsed_ad_single
O1672632,2009,2009,2009.0,2009.0,2009.0,parsed_ad_single
O1672631,2009,2009,2009.0,2009.0,2009.0,parsed_ad_single
O89946,ca. 1477,1477,1477.0,1477.0,1477.0,parsed_ad_single
O2166,ca. 1820,1820,1820.0,1820.0,1820.0,parsed_ad_single
O79582,ca. 1740,1740,1740.0,1740.0,1740.0,parsed_ad_single
O10952,ca. 1740,1740,1740.0,1740.0,1740.0,parsed_ad_single
O77865,1758-1770,1758-1770,1758.0,1770.0,1764.0,parsed_ad_range
O77861,1758-1769,1758-1769,1758.0,1769.0,1764.0,parsed_ad_range
O117787,1580-1600,1580-1600,1580.0,1600.0,1590.0,parsed_ad_range
O94301,1650-1700,1650-1700,1650.0,1700.0,1675.0,parsed_ad_range
O111098,ca. 515-530,515-530,515.0,530.0,522.0,parsed_ad_range
O125665,10th century,10th c,901.0,1000.0,950.0,parsed_century_single
O479767,c.180 BC-50 BC or 4th century-5th century AD,180bc-50bc or 4th c-5th cad,-18000.0,5000.0,-6500.0,parsed_century_range
O93139,ca. 1579-1580,1579-1580,1579.0,1580.0,1580.0,parsed_ad_range
O297611,ca. 1830,1830,1830.0,1830.0,1830.0,parsed_ad_single
O123603,ca. 1760,1760,1760.0,1760.0,1760.0,parsed_ad_single
O123701,ca. 1741,1741,1741.0,1741.0,1741.0,parsed_ad_single
O123355,ca. 1760,1760,1760.0,1760.0,1760.0,parsed_ad_single
O108070,1720-1740,1720-1740,1720.0,1740.0,1730.0,parsed_ad_range
O11706,1719-1720,1719-1720,1719.0,1720.0,1720.0,parsed_ad_range
O77456,1897,1897,1897.0,1897.0,1897.0,parsed_ad_single
O144385,1988,1988,1988.0,1988.0,1988.0,parsed_ad_single
O1558196,2015,2015,2015.0,2015.0,2015.0,parsed_ad_single
O34530,ca. 1810,1810,1810.0,1810.0,1810.0,parsed_ad_single
O344334,ca. 1862,1862,1862.0,1862.0,1862.0,parsed_ad_single
O134686,3rd century - 6th century,3rd c-6th c,201.0,600.0,400.0,parsed_century_range
O134685,3rd century - 6th century,3rd c-6th c,201.0,600.0,400.0,parsed_century_range
